,disaster,id,name,time,label_exists,target_exists,gsd,capture_date,disaster_type,height,width,original_height,original_width,NA,destroyed,major-damage,minor-damage,no-damage,un-classified
4009,santa-rosa-wildfire,00000355,santa-rosa-wildfire_00000355_pre_disaster.png,pre,True,True,2.149289,2017-05-21T19:19:19.000Z,fire,1024,1024,1024,1024,189,0,0,0,0,0
4010,socal-fire,00000868,socal-fire_00000868_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,6,0,0,0,0,0
4011,hurricane-harvey,00000289,hurricane-harvey_00000289_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,30,8,1,0,5
4012,hurricane-florence,00000423,hurricane-florence_00000423_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,2,0,0,0
4013,hurricane-florence,00000437,hurricane-florence_00000437_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,13,0,0,0
4014,socal-fire,00001286,socal-fire_00001286_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4015,santa-rosa-wildfire,00000239,santa-rosa-wildfire_00000239_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,45,0
4016,socal-fire,00000608,socal-fire_00000608_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,128,0,0,0,0,0
4017,hurricane-harvey,00000434,hurricane-harvey_00000434_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,195,0,0,0,0,0
4018,santa-rosa-wildfire,00000169,santa-rosa-wildfire_00000169_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,179,0,0,0,0,0
4019,socal-fire,00001052,socal-fire_00001052_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,28,0,0,0,0,0
4020,hurricane-matthew,00000116,hurricane-matthew_00000116_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,0,2,0,0,0
4021,palu-tsunami,00000072,palu-tsunami_00000072_post_disaster.png,post,True,True,2.8247435,2018-10-01T02:26:02.000Z,tsunami,1024,1024,1024,1024,0,0,0,0,484,1
4022,hurricane-matthew,00000198,hurricane-matthew_00000198_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,35,0,0,0,0,0
4023,socal-fire,00000076,socal-fire_00000076_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4024,hurricane-matthew,00000023,hurricane-matthew_00000023_post_disaster.png,post,True,True,2.37887692,2016-10-01T15:29:45.000Z,wind,1024,1024,1024,1024,0,2,13,62,37,10
4025,socal-fire,00000589,socal-fire_00000589_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4026,socal-fire,00001355,socal-fire_00001355_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4027,hurricane-harvey,00000471,hurricane-harvey_00000471_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,94,0,0,0,0,0
4028,socal-fire,00000552,socal-fire_00000552_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,1,0,0,0,0,0
4029,socal-fire,00001177,socal-fire_00001177_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,1
4030,palu-tsunami,00000057,palu-tsunami_00000057_pre_disaster.png,pre,True,True,2.0312154,2017-01-24T02:18:34.285Z,tsunami,1024,1024,1024,1024,86,0,0,0,0,0
4031,santa-rosa-wildfire,00000275,santa-rosa-wildfire_00000275_pre_disaster.png,pre,True,True,2.149289,2017-05-21T19:19:19.000Z,fire,1024,1024,1024,1024,8,0,0,0,0,0
4032,hurricane-florence,00000083,hurricane-florence_00000083_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,8,0,0,0,0,0
4033,mexico-earthquake,00000110,mexico-earthquake_00000110_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,0,57,0
4034,hurricane-michael,00000125,hurricane-michael_00000125_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,139,0,0,0,0,0
4035,palu-tsunami,00000103,palu-tsunami_00000103_post_disaster.png,post,True,True,2.8247435,2018-10-01T02:26:02.000Z,tsunami,1024,1024,1024,1024,0,2,1,0,0,0
4036,hurricane-florence,00000289,hurricane-florence_00000289_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,10,0,0,0,0,0
4037,socal-fire,00001387,socal-fire_00001387_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,25,0,0,0,0,0
4038,hurricane-michael,00000275,hurricane-michael_00000275_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,1,2,14,0
4039,socal-fire,00000377,socal-fire_00000377_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4040,socal-fire,00000790,socal-fire_00000790_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,37,0,0,0,0,0
4041,socal-fire,00000626,socal-fire_00000626_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4042,hurricane-michael,00000056,hurricane-michael_00000056_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,57,0,0,0,0,0
4043,santa-rosa-wildfire,00000166,santa-rosa-wildfire_00000166_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,208,0
4044,hurricane-matthew,00000009,hurricane-matthew_00000009_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,33,0,0,0,0,0
4045,hurricane-harvey,00000423,hurricane-harvey_00000423_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,58,0
4046,santa-rosa-wildfire,00000248,santa-rosa-wildfire_00000248_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,13,2
4047,socal-fire,00000835,socal-fire_00000835_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4048,midwest-flooding,00000162,midwest-flooding_00000162_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,2,0,0,0,0,0
4049,hurricane-harvey,00000030,hurricane-harvey_00000030_post_disaster.png,post,True,True,3.1466618,2017-08-31T17:39:25.085Z,flooding,1024,1024,1024,1024,0,0,20,49,19,0
4050,hurricane-florence,00000451,hurricane-florence_00000451_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,18,0,0,0,0,0
4051,hurricane-michael,00000482,hurricane-michael_00000482_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,2,2,14,89,0
4052,socal-fire,00000996,socal-fire_00000996_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,3,0,0,17,1
4053,socal-fire,00000240,socal-fire_00000240_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,45,0
4054,hurricane-matthew,00000171,hurricane-matthew_00000171_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,31,0,0,0,0,0
4055,midwest-flooding,00000132,midwest-flooding_00000132_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,5,0,0,0,0,0
4056,santa-rosa-wildfire,00000371,santa-rosa-wildfire_00000371_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,174,0
4057,hurricane-florence,00000474,hurricane-florence_00000474_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,6,0,0,0,0,0
4058,socal-fire,00000454,socal-fire_00000454_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4059,hurricane-florence,00000245,hurricane-florence_00000245_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,4,0,0,0,0,0
4060,hurricane-matthew,00000072,hurricane-matthew_00000072_post_disaster.png,post,True,True,2.7733664499999997,2016-10-09T15:32:03.000Z,wind,1024,1024,1024,1024,0,0,6,64,0,0
4061,mexico-earthquake,00000100,mexico-earthquake_00000100_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,462,0,0,0,0,0
4062,hurricane-michael,00000458,hurricane-michael_00000458_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,0,12,59,0
4063,hurricane-florence,00000147,hurricane-florence_00000147_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,4,0,0,0,0,0
4064,socal-fire,00000740,socal-fire_00000740_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4065,hurricane-michael,00000498,hurricane-michael_00000498_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,0,2,18,0
4066,socal-fire,00000695,socal-fire_00000695_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,1
4067,socal-fire,00000279,socal-fire_00000279_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,4,0,0,0,0
4068,hurricane-matthew,00000284,hurricane-matthew_00000284_post_disaster.png,post,True,True,2.72200345993042,2016-10-11T15:59:14.035Z,wind,1024,1024,1024,1024,0,0,0,2,0,1
4069,socal-fire,00001016,socal-fire_00001016_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4070,midwest-flooding,00000084,midwest-flooding_00000084_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,5,0,0,0,0,0
4071,hurricane-michael,00000281,hurricane-michael_00000281_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,3,16,22,96,1
4072,midwest-flooding,00000330,midwest-flooding_00000330_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,4,0,0,0,0,0
4073,hurricane-michael,00000120,hurricane-michael_00000120_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,59,0,0,0,0,0
4074,hurricane-harvey,00000040,hurricane-harvey_00000040_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,14,0,0,0,0,0
4075,palu-tsunami,00000072,palu-tsunami_00000072_pre_disaster.png,pre,True,True,2.0312154,2017-01-24T02:18:34.285Z,tsunami,1024,1024,1024,1024,485,0,0,0,0,0
4076,hurricane-michael,00000413,hurricane-michael_00000413_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,137,0,0,0,0,0
4077,hurricane-florence,00000441,hurricane-florence_00000441_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,11,0,0,0,0,0
4078,socal-fire,00000789,socal-fire_00000789_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4079,hurricane-harvey,00000433,hurricane-harvey_00000433_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,1,132,9,0
4080,socal-fire,00000341,socal-fire_00000341_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,10,0,0,0,0,0
4081,hurricane-florence,00000120,hurricane-florence_00000120_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,23,0,0,0,0,0
4082,santa-rosa-wildfire,00000224,santa-rosa-wildfire_00000224_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,40,0,0,0,0,0
4083,hurricane-michael,00000053,hurricane-michael_00000053_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,0,0,0,0,0,0
4084,santa-rosa-wildfire,00000026,santa-rosa-wildfire_00000026_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,10,0,0,0,0,0
4085,mexico-earthquake,00000146,mexico-earthquake_00000146_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,1,2,295,0
4086,socal-fire,00000695,socal-fire_00000695_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,1,0,0,0,0,0
4087,socal-fire,00000672,socal-fire_00000672_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4088,socal-fire,00000494,socal-fire_00000494_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,11,1,0,9,0
4089,santa-rosa-wildfire,00000132,santa-rosa-wildfire_00000132_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,163,0,0,0,0,0
4090,hurricane-florence,00000329,hurricane-florence_00000329_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,5,0,0,0
4091,socal-fire,00000731,socal-fire_00000731_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,15,0,0,0,0,0
4092,socal-fire,00000985,socal-fire_00000985_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4093,midwest-flooding,00000357,midwest-flooding_00000357_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,2,0,0,0,0,0
4094,santa-rosa-wildfire,00000060,santa-rosa-wildfire_00000060_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,11,0,0,0,0,0
4095,socal-fire,00001235,socal-fire_00001235_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4096,hurricane-harvey,00000422,hurricane-harvey_00000422_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,33,259,0
4097,midwest-flooding,00000003,midwest-flooding_00000003_pre_disaster.png,pre,True,True,2.090686,2019-01-26T17:17:36.000Z,flooding,1024,1024,1024,1024,191,0,0,0,0,0
4098,socal-fire,00000591,socal-fire_00000591_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,3
4099,socal-fire,00001340,socal-fire_00001340_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,10,0,0,0,0,0
4100,mexico-earthquake,00000192,mexico-earthquake_00000192_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,0,0,4
4101,socal-fire,00000292,socal-fire_00000292_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4102,hurricane-harvey,00000302,hurricane-harvey_00000302_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,29,0
4103,socal-fire,00000497,socal-fire_00000497_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,7,2,1,19,1
4104,mexico-earthquake,00000015,mexico-earthquake_00000015_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,61,0,0,0,0,0
4105,hurricane-matthew,00000209,hurricane-matthew_00000209_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,1,1,1,0,8
4106,hurricane-harvey,00000438,hurricane-harvey_00000438_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,83,29,32,1
4107,hurricane-michael,00000524,hurricane-michael_00000524_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,161,0,0,0,0,0
4108,santa-rosa-wildfire,00000070,santa-rosa-wildfire_00000070_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,35,0,0,0,0,0
4109,socal-fire,00000760,socal-fire_00000760_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4110,palu-tsunami,00000160,palu-tsunami_00000160_post_disaster.png,post,True,True,2.8247435,2018-10-01T02:26:02.000Z,tsunami,1024,1024,1024,1024,0,49,9,0,164,0
4111,midwest-flooding,00000060,midwest-flooding_00000060_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,244,0
4112,socal-fire,00000639,socal-fire_00000639_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,3,0,0,0,0,0
4113,socal-fire,00000187,socal-fire_00000187_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4114,santa-rosa-wildfire,00000258,santa-rosa-wildfire_00000258_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4115,socal-fire,00001369,socal-fire_00001369_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4116,hurricane-florence,00000020,hurricane-florence_00000020_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,11,2
4117,hurricane-matthew,00000004,hurricane-matthew_00000004_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,0,0,0,0,0,0
4118,midwest-flooding,00000173,midwest-flooding_00000173_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,1,2,0,18,1
4119,hurricane-michael,00000371,hurricane-michael_00000371_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,0,1,10,0
4120,palu-tsunami,00000167,palu-tsunami_00000167_post_disaster.png,post,True,True,2.8247435,2018-10-01T02:26:02.000Z,tsunami,1024,1024,1024,1024,0,137,8,0,382,0
4121,hurricane-matthew,00000341,hurricane-matthew_00000341_post_disaster.png,post,True,True,2.72200345993042,2016-10-11T15:59:14.035Z,wind,1024,1024,1024,1024,0,8,4,7,0,1
4122,socal-fire,00000677,socal-fire_00000677_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4123,hurricane-harvey,00000025,hurricane-harvey_00000025_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,156,0
4124,socal-fire,00001296,socal-fire_00001296_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4125,socal-fire,00001215,socal-fire_00001215_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4126,hurricane-michael,00000465,hurricane-michael_00000465_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,167,0,0,0,0,0
4127,socal-fire,00000611,socal-fire_00000611_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
4128,santa-rosa-wildfire,00000070,santa-rosa-wildfire_00000070_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,15,0,0,19,1
4129,hurricane-michael,00000548,hurricane-michael_00000548_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,18,0,0,0,0,0
4130,hurricane-harvey,00000012,hurricane-harvey_00000012_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,78,9
4131,midwest-flooding,00000043,midwest-flooding_00000043_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,67,0
4132,hurricane-harvey,00000077,hurricane-harvey_00000077_pre_disaster.png,pre,True,True,1.9022960000000002,2017-02-16T17:11:21.000Z,flooding,1024,1024,1024,1024,14,0,0,0,0,0
4133,santa-rosa-wildfire,00000298,santa-rosa-wildfire_00000298_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,1,0,0,6,0
4134,hurricane-florence,00000279,hurricane-florence_00000279_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,13,0,0,0,0,0
4135,hurricane-florence,00000330,hurricane-florence_00000330_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,18,0,0,0,0,0
4136,hurricane-michael,00000230,hurricane-michael_00000230_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,73,0,0,0,0,0
